
istat_comune,collegio_camera_id,collegio_camera_nome,fonte_url,fonte_data
030066,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030067,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030068,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030069,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030070,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030071,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030072,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030073,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030074,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030075,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030076,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030077,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030078,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030079,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030080,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030081,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030082,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030083,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030084,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030085,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030086,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030087,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030088,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030089,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030090,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030091,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030092,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030093,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030094,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030095,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030188,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030097,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030098,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030099,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030100,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030101,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030102,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030103,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030104,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030105,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030106,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030189,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030107,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030108,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030109,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030110,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030111,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030112,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030113,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030114,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030116,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030117,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030118,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030120,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030121,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030122,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030123,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030124,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030126,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030191,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030127,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030128,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030129,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030130,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030131,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030132,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030133,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030135,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
030136,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
032001,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
032002,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
032003,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
032005,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
032006,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093001,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093002,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093004,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093005,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093006,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093007,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093008,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093009,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093010,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093011,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093012,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093013,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093014,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093015,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093016,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093017,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093018,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093019,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093020,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093021,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093022,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093024,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093025,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093026,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093027,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093028,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093029,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093030,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093031,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093032,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093033,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093034,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093035,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093036,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093037,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093038,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093039,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093040,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093041,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093042,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093043,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093044,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093045,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093046,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093047,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093052,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093053,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093049,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093050,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
093051,FRIULI-VENEZIAGIULIA-P01,FRIULI-VENEZIA GIULIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010001,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010006,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010008,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010009,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010012,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010014,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010017,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010020,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010025,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010027,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
010032,LIGURIA-P01,LIGURIA - P01,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
